ifmap_h,ifmap_w,kernel,c_in,f_out,arch_filter_count,arch_channel_count,valid,dram,weight,psum,ifmap,pe_util,latency,sim_time
16,16,1,2,2,9,9,PASS,1105,243,1024,1024,0.075,282000,48
86,86,1,32,4,12,27,PASS,266904,1620,118336,473344,0.2,14837000,4743
181,181,3,16,2,12,27,PASS,590202,4212,841658,1048352,0.15,197004000,20724
36864,1,1,4,4,9,9,PASS,294993,243,294912,294912,0.2,36890000,5361
38,38,1,4,64,32,18,PASS,99344,2880,184832,17328,0.22,2924000,1839
5929,1,1,4,16,9,9,PASS,118742,405,189728,71148,0.4,11885000,2004
62,62,3,256,4,12,27,PASS,1026328,56052,2573760,1968128,0.33,331584000,37149
170,170,3,2,32,32,18,PASS,961544,1728,2731008,115600,0.98,29266000,20362
7569,1,1,4,1,9,9,PASS,37926,243,15138,60552,0.05,7595000,619
54,54,3,3,32,32,18,PASS,96428,2880,445952,17496,0.74,5976000,2303
91,91,3,3,1,9,9,PASS,33007,567,56515,49686,0.12,25071000,1025
49,49,3,32,128,12,27,PASS,398788,78732,6768000,921984,0.93,291845000,29700
21609,1,1,3,1,9,9,PASS,86517,243,43218,129654,0.037,21635000,1656
77,77,1,8,8,12,27,PASS,95188,972,94864,94864,0.2,5973000,1772
40,40,3,1,8,12,27,PASS,13476,972,35872,3200,0.25,1706000,443
107,107,3,16,64,32,18,PASS,898000,19008,12210240,549552,0.98,183574000,41650
186,186,3,16,8,9,9,PASS,825680,2673,9032192,1107072,0.89,554084000,33272
114,114,3,16,1,12,27,PASS,222424,4212,165760,415872,0.077,78280000,7651
115,115,3,8,64,12,27,PASS,928848,11988,5807296,740600,0.78,238476000,34685
17,17,1,128,256,9,9,PASS,146211,70551,2219520,1109760,0.93,126175000,6072
49,49,3,3,8,12,27,PASS,25199,972,54520,14406,0.67,2525000,698
112,112,3,4,32,32,18,PASS,438528,2880,1964160,100352,0.98,25348000,10444
76,76,1,3,2,9,9,PASS,28961,243,23104,34656,0.075,5802000,514
5776,1,1,16,16,32,18,PASS,185408,1728,184832,184832,0.44,5811000,3496
147,147,1,16,8,32,18,PASS,519192,1728,345744,691488,0.22,21644000,10016
151,151,3,1,4,32,18,PASS,112181,1728,268796,45602,0.075,23129000,3585
185,185,3,8,1,32,18,PASS,309593,5184,304329,547600,0.034,137326000,14735
256,1,1,128,512,32,18,PASS,237568,148032,2097152,557056,0.87,32930000,6772
51,51,1,4,32,9,9,PASS,93960,729,166464,52020,0.4,10433000,1717
72,72,3,8,4,12,27,PASS,62044,2268,140560,82944,0.3,15742000,1917
222,222,3,2,8,9,9,PASS,485930,405,1950080,197136,0.89,99048000,10739
76,76,3,128,64,9,9,PASS,1172736,165969,92494080,6653952,0.89,5925032000,225262
1936,1,1,8,256,32,18,PASS,515712,9792,991232,139392,0.43,15530000,9589
1521,1,1,64,32,12,27,PASS,148932,6156,292032,389376,0.69,13741000,3162
84,84,3,64,4,9,9,PASS,483664,10449,3553552,903168,0.44,452408000,20342
30,30,3,2,4,12,27,PASS,5260,972,9856,3600,0.27,986000,215
16900,1,1,2,4,12,27,PASS,101724,972,135200,67600,0.026,16944000,2223
53,53,1,4,4,9,9,PASS,22553,243,22472,22472,0.2,2835000,399
84,84,3,64,64,32,18,PASS,918784,74304,28643584,1354752,0.98,452408000,75581
70,70,3,3,128,12,27,PASS,610136,7452,1810432,176400,0.95,54166000,14845
961,1,1,256,4,12,27,PASS,253100,6804,76880,492032,0.31,9663000,4237
207,207,3,4,16,12,27,PASS,845092,2916,3388240,514188,0.44,171866000,26877
43,43,3,16,4,12,27,PASS,38252,4212,91348,59168,0.3,11256000,1271
7225,1,1,2,4,32,18,PASS,43926,1728,57800,28900,0.015,7260000,1263
213,213,1,1,4,32,18,PASS,227421,1728,362952,90738,0.0072,45404000,6581
109,109,3,2,64,32,18,PASS,757650,2880,2225600,71286,0.98,24016000,15561
9409,1,1,1,1,9,9,PASS,18899,243,18818,18818,0.013,9435000,521
361,1,1,32,8,12,27,PASS,15088,1620,11552,23104,0.4,767000,331
24,24,3,3,16,12,27,PASS,10120,1620,24640,5184,0.67,1236000,315
42,42,3,64,128,12,27,PASS,396104,157140,9666560,1354752,0.93,429408000,41313
64,64,3,128,4,32,18,PASS,576528,74304,2046992,1048576,0.13,262928000,29132
961,1,1,32,4,12,27,PASS,35244,1620,15376,61504,0.2,1967000,610
37,37,3,1,64,32,18,PASS,80921,2880,244160,4107,0.5,2848000,1716
196,196,1,8,16,9,9,PASS,922146,405,1229312,921984,0.79,76859000,17175
84,84,1,32,64,9,9,PASS,679968,5265,3612672,2032128,0.79,225849000,17624
40,40,3,3,8,12,27,PASS,16676,972,35872,9600,0.67,1706000,463
256,1,1,8,128,9,9,PASS,36031,2511,65536,32768,0.84,3880000,631
45,45,3,8,64,32,18,PASS,139144,9792,1109056,48600,0.98,16386000,4394
165,165,3,3,2,9,9,PASS,135056,567,375878,163350,0.23,82051000,4141
84,84,3,8,2,32,18,PASS,72200,5184,123656,112896,0.068,28448000,3072
104,104,3,1,1,32,18,PASS,21796,1728,31620,21632,0.034,11050000,1199
9025,1,1,4,16,32,18,PASS,181076,1728,288800,72200,0.11,9060000,3666
172,172,3,32,32,9,9,PASS,1881856,20817,60808320,4733440,0.89,3788392000,161938
120,120,3,16,16,9,9,PASS,455776,5265,7472704,691200,0.89,461376000,23676
87,87,1,3,16,32,18,PASS,144387,1728,242208,45414,0.083,7604000,2737
137,137,3,3,16,32,18,PASS,349059,2880,1475280,112614,0.37,37848000,9448
25,25,1,8,1,12,27,PASS,5949,972,1250,10000,0.049,669000,150
133,133,3,4,2,32,18,PASS,106230,2880,173706,141512,0.069,35680000,4160
625,1,1,2,256,9,9,PASS,163599,4779,320000,37500,0.22,18179000,2928
18,18,1,4,4,32,18,PASS,3168,1728,2592,2592,0.06,359000,130
23,23,1,128,64,32,18,PASS,110784,19008,541696,203136,0.87,8514000,2681
148,148,1,4,16,9,9,PASS,438242,405,700928,262848,0.4,43835000,8177
57,57,3,128,2,32,18,PASS,458786,74304,808610,831744,0.063,208706000,22467
11,11,3,8,256,32,18,PASS,40136,37440,223488,8712,0.98,4230000,1056
44521,1,1,2,2,32,18,PASS,178660,1728,178084,178084,0.0072,44556000,5479
625,1,1,16,128,32,18,PASS,92304,5184,160000,50000,0.87,2538000,1687
184,184,3,3,16,32,18,PASS,632704,2880,2673216,203136,0.37,68116000,18032
34,34,3,64,512,32,18,PASS,893184,590400,36175872,1257728,0.98,597076000,90912
191,191,3,1,4,9,9,PASS,179446,243,431676,72962,0.45,36889000,3931
68,68,1,4,2,9,9,PASS,27825,243,18496,36992,0.1,4650000,516
28,28,3,256,256,32,18,PASS,963584,1180224,47883264,1806336,0.98,813128000,117018
29,29,3,512,512,9,9,PASS,3167744,4727889,410890752,24974336,1.0,24835658000,907940
841,1,1,8,128,12,27,PASS,117940,7452,215296,80736,0.29,9305000,2303
98,98,3,32,2,32,18,PASS,334976,19008,620544,614656,0.064,154036000,17366
127,127,3,32,16,9,9,PASS,771312,10449,16506000,1548384,0.89,1033166000,49011
1521,1,1,4,2,32,18,PASS,9702,1728,6084,12168,0.021,1556000,273
12996,1,1,3,1,32,18,PASS,52560,1728,25992,77976,0.0061,13031000,1575
4624,1,1,2,4,32,18,PASS,28320,1728,36992,18496,0.016,4659000,688
122,122,1,8,64,9,9,PASS,1072296,1377,1905152,1071648,0.79,119105000,21245
44944,1,1,16,2,9,9,PASS,809154,405,359552,1438208,0.2,89915000,14938
195,195,3,8,4,32,18,PASS,455500,5184,1353316,608400,0.13,152546000,20041
175,175,3,1,2,12,27,PASS,90807,972,180958,61250,0.066,31001000,3063
4096,1,1,256,2,9,9,PASS,1059117,4779,475136,2097152,0.22,118838000,19976
39,39,3,1,32,9,9,PASS,45653,729,136160,7605,0.89,6218000,923
31,31,3,3,256,32,18,PASS,227395,19008,1135872,25947,0.73,15614000,5638
16641,1,1,4,2,32,18,PASS,100422,1728,66564,133128,0.015,16676000,2483
16,16,3,128,128,9,9,PASS,213376,311121,7365120,524288,0.95,510768000,17459
39,39,3,3,512,12,27,PASS,719423,28188,2178560,200772,0.98,65927000,17708
1936,1,1,2,256,32,18,PASS,504096,9792,991232,34848,0.11,15530000,9387
97,97,1,4,1,12,27,PASS,47369,972,18818,75272,0.014,9453000,1075
19881,1,1,32,4,9,9,PASS,716040,729,636192,1272384,0.4,79553000,13479
150,150,1,2,16,12,27,PASS,405648,1620,720000,135000,0.05,45045000,8654
93,93,3,3,4,12,27,PASS,59395,972,100828,51894,0.34,8861000,1520
85,85,3,16,4,12,27,PASS,145100,4212,366196,231200,0.3,43596000,5041
182,182,3,8,32,9,9,PASS,1304384,5265,17809920,1324960,0.89,1060668000,60513
29241,1,1,2,4,12,27,PASS,175770,972,233928,116964,0.025,29285000,4032
7569,1,1,16,1,32,18,PASS,129249,1728,15138,242208,0.029,7604000,2401
108,108,1,3,2,12,27,PASS,58644,972,46656,69984,0.02,11708000,1277
34225,1,1,4,1,12,27,PASS,171449,972,68450,273800,0.013,34269000,3984
178,178,3,2,8,12,27,PASS,311500,972,749056,126736,0.44,32066000,7415
48841,1,1,16,1,12,27,PASS,830621,972,97682,1562912,0.05,48885000,15575
135,135,1,32,16,12,27,PASS,876096,2916,1166400,1749600,0.39,72947000,18388
149,149,1,8,32,9,9,PASS,888364,729,1420864,888040,0.79,88833000,16873
35,35,1,3,128,32,18,PASS,162779,5184,313600,18375,0.16,4938000,2852
130,130,3,8,16,9,9,PASS,398640,2673,4521984,405600,0.89,270836000,16191
102,102,3,64,32,12,27,PASS,1007240,43092,14681600,2663424,0.85,687544000,72739
16,16,3,4,16,9,9,PASS,4808,1377,31808,3072,0.89,2176000,175
45,45,3,64,256,9,9,PASS,753280,300753,63879424,3888000,0.98,3777066000,146811
82,82,3,1,4,32,18,PASS,32900,1728,78080,13448,0.085,6914000,1140
10609,1,1,2,16,12,27,PASS,191610,1620,339488,63654,0.05,21263000,3961
2916,1,1,4,128,12,27,PASS,388476,7452,746496,139968,0.14,32130000,7886
106,106,1,32,2,32,18,PASS,383176,2880,89888,719104,0.056,22508000,6899
133,133,1,32,16,12,27,PASS,850368,2916,1132096,1698144,0.39,70803000,18048
120,120,3,16,4,12,27,PASS,288040,4212,735376,460800,0.3,86716000,9596
48,48,3,64,32,9,9,PASS,235904,41553,9111680,737280,0.89,592496000,24513
133,133,3,3,4,12,27,PASS,122035,972,208028,106134,0.34,17981000,3010
67,67,3,4,8,12,27,PASS,52404,1620,173160,35912,0.45,9148000,1505
151,151,1,4,16,32,18,PASS,456596,1728,729632,182408,0.11,22836000,8748
95,95,1,32,16,12,27,PASS,434496,2916,577600,866400,0.39,36147000,8857
16,16,1,256,2,32,18,PASS,74688,17856,15360,131072,0.062,3889000,1255
400,1,1,32,256,12,27,PASS,129456,28836,409600,294400,0.57,17687000,2920
100,100,3,32,8,12,27,PASS,400396,7452,1801632,640000,0.64,110326000,14679
12,12,1,1,32,9,9,PASS,5076,729,9216,720,0.11,605000,132
144,144,3,3,32,12,27,PASS,708428,2268,1953920,248832,0.88,62542000,16591
141,141,3,32,16,12,27,PASS,952456,14580,7207984,1908576,0.64,437900000,49570
20736,1,1,4,16,9,9,PASS,414882,405,663552,248832,0.4,41499000,7475
89,89,1,4,8,12,27,PASS,95376,972,126736,63368,0.1,7965000,1808
37,37,3,2,32,12,27,PASS,42910,2268,122080,10952,0.59,4227000,1020
51,51,3,8,32,12,27,PASS,100556,6156,556640,83232,0.78,23617000,3522
27,27,3,512,1,32,18,PASS,521329,295488,346225,746496,0.032,189254000,18727
160,160,3,8,16,9,9,PASS,605520,2673,6871104,614400,0.89,410096000,23450
33489,1,1,3,4,32,18,PASS,234999,1728,267912,200934,0.021,33524000,5554
155,155,3,3,2,32,18,PASS,120045,2880,236538,144150,0.053,48396000,5361
126,126,1,32,8,9,9,PASS,635364,729,1016064,1016064,0.79,63533000,11902
400,1,1,512,512,12,27,PASS,674308,529740,7782400,9011200,0.98,327660000,32544
173,173,3,3,16,32,18,PASS,558795,2880,2361168,179574,0.37,60240000,14641
25,25,3,8,32,9,9,PASS,24520,5265,311328,25000,0.89,20386000,1061
74,74,1,3,8,12,27,PASS,60560,972,87616,32856,0.077,5520000,1206
256,1,1,2,256,32,18,PASS,70656,9792,131072,4608,0.11,2090000,1180
20736,1,1,32,2,9,9,PASS,705348,729,331776,1327104,0.2,82973000,12865
164,164,3,1,2,12,27,PASS,79708,972,158760,53792,0.067,27250000,2717
841,1,1,8,1,32,18,PASS,8145,1728,1682,13456,0.027,876000,232
30,30,1,512,8,9,9,PASS,472617,9315,820800,921600,0.89,51382000,8743
3721,1,1,1,1,32,18,PASS,8018,1728,7442,7442,0.0047,3756000,403
2916,1,1,256,2,32,18,PASS,760968,17856,174960,1492992,0.059,43789000,14868
26,26,1,1,32,12,27,PASS,23280,2268,43264,2704,0.04,2074000,453
166,166,3,8,8,32,18,PASS,437920,5184,1957504,440896,0.25,110612000,16748
6724,1,1,128,32,9,9,PASS,1080700,9801,6455040,4303360,0.84,403525000,30063
47,47,3,256,256,12,27,PASS,1696912,1226340,93646080,13006592,0.95,4198458000,378246
58,58,3,1,8,12,27,PASS,28776,972,77056,6728,0.24,3506000,779
99,99,3,8,64,32,18,PASS,685192,9792,5518912,235224,0.98,78702000,22601
103,103,1,2,32,9,9,PASS,361030,729,678976,106090,0.2,42465000,6708
192,192,3,3,4,12,27,PASS,255316,972,436240,221184,0.34,37274000,6198
1156,1,1,4,2,12,27,PASS,7260,972,4624,9248,0.038,1200000,195
105,105,3,32,8,12,27,PASS,441236,7452,1988312,705600,0.64,121611000,16269
92,92,1,32,32,32,18,PASS,542848,2880,1083392,541696,0.87,16964000,10748
57,57,3,8,32,32,18,PASS,125096,5184,899360,51984,0.98,13166000,3764
2601,1,1,128,256,12,27,PASS,1034424,71604,6658560,7657344,0.9,286263000,38631
14,14,3,4,4,9,9,PASS,1684,729,5952,1568,0.47,868000,96
74,74,3,2,8,9,9,PASS,52586,405,211968,21904,0.89,11136000,1180
100,100,3,2,8,12,27,PASS,97156,972,233632,40000,0.45,10226000,2230
121,1,1,4,2,32,18,PASS,1302,1728,484,968,0.092,156000,119
33,33,1,1,1,32,18,PASS,2754,1728,2178,2178,0.012,1124000,157
75,75,3,16,16,12,27,PASS,179152,8100,1136464,270000,0.59,67786000,7910
27,27,3,2,4,9,9,PASS,4120,405,13300,2916,0.47,1548000,153
34,34,3,64,4,32,18,PASS,96512,37440,282624,147968,0.13,37396000,4518
45,45,3,2,1,9,9,PASS,6061,405,9589,8100,0.13,4176000,244
45,45,3,16,1,32,18,PASS,38857,9792,32809,64800,0.037,16386000,1775
154,154,1,16,16,9,9,PASS,759236,729,1517824,1138368,0.79,94893000,14932
190,190,1,8,8,12,27,PASS,577924,972,577600,577600,0.19,36144000,11423
12769,1,1,8,32,32,18,PASS,511336,1728,817216,204304,0.43,12804000,9323
82,82,3,4,32,9,9,PASS,232992,2673,1884160,134480,0.89,107924000,7681
14,14,3,64,8,9,9,PASS,18880,10449,173184,25088,0.89,13228000,690
22,22,3,256,64,9,9,PASS,315392,331857,14443520,1115136,0.89,1011772000,35575
256,1,1,3,256,9,9,PASS,68653,4779,131072,23040,0.33,7478000,1278
6561,1,1,2,64,32,18,PASS,434178,2880,839808,39366,0.11,13158000,8109
141,141,1,4,32,9,9,PASS,716040,729,1272384,397620,0.4,79553000,13804
102,102,3,64,2,32,18,PASS,704288,37440,1325600,1331712,0.063,333468000,36001
78,78,3,4,16,9,9,PASS,117400,1377,851200,73008,0.89,48924000,3499
225,1,1,512,32,32,18,PASS,139104,33984,417600,230400,0.96,6588000,2640
529,1,1,512,64,32,18,PASS,338112,67392,1963648,812544,0.96,30774000,9512
14,14,1,64,512,9,9,PASS,149832,73953,1605632,727552,0.89,89857000,4739
122,122,3,8,64,12,27,PASS,1046504,11988,6543360,833504,0.78,268352000,39537
34596,1,1,2,2,32,18,PASS,138960,1728,138384,138384,0.0073,34631000,4187
178,178,3,8,8,12,27,PASS,502252,2268,1751552,506944,0.58,95454000,15429
163,163,3,8,1,32,18,PASS,240777,5184,235865,425104,0.034,106658000,11277
33,33,3,128,512,9,9,PASS,1222400,1182033,134578688,8084736,1.0,8018386000,301170
115,115,3,4,64,9,9,PASS,872708,5265,7470656,476100,0.89,423766000,28985
43264,1,1,4,2,12,27,PASS,259908,972,173056,346112,0.025,43308000,5725
1024,1,1,64,128,9,9,PASS,206328,19521,2097152,1048576,0.84,123025000,6907
49,49,3,64,128,9,9,PASS,514176,155601,38015104,2458624,0.95,2314674000,89201
19,19,3,512,2,32,18,PASS,332866,295488,331330,369664,0.063,95030000,9450
33856,1,1,16,1,12,27,PASS,575876,972,67712,1083392,0.05,33900000,10018
142,142,3,32,32,32,18,PASS,1281664,19008,20984320,1290496,0.98,323084000,68107
180,180,1,8,16,12,27,PASS,778248,1620,1036800,777600,0.19,64845000,16007
181,181,1,1,1,32,18,PASS,66098,1728,65522,65522,0.0021,32796000,2950
142,142,1,16,1,9,9,PASS,342950,405,80656,645248,0.099,40355000,5876
22,22,3,4,16,9,9,PASS,8984,1377,62720,5808,0.89,4012000,268
216,216,1,1,2,9,9,PASS,140049,243,186624,93312,0.025,46682000,2907
51,51,1,4,64,12,27,PASS,178812,4212,332928,72828,0.13,15655000,3479
2916,1,1,3,128,12,27,PASS,385560,7452,746496,104976,0.11,32130000,8158
1089,1,1,256,512,9,9,PASS,970245,267867,32338944,16169472,0.98,1801795000,73349
20164,1,1,2,2,32,18,PASS,81232,1728,80656,80656,0.0075,20199000,2446
47,47,3,2,1,12,27,PASS,6767,972,6255,8836,0.095,2329000,334
45,45,1,3,512,12,27,PASS,1056807,28188,2073600,267300,0.11,87161000,21420
25,25,3,16,64,9,9,PASS,54224,20817,1211456,90000,0.89,81346000,3292
6241,1,1,1,16,9,9,PASS,106259,405,199712,18723,0.099,12509000,1762
51,51,1,256,8,32,18,PASS,695304,17856,624240,1331712,0.24,39064000,13927
31,31,1,512,1,9,9,PASS,497610,9315,109554,984064,0.11,54859000,8652
103,103,3,32,4,32,18,PASS,389508,19008,1372388,678976,0.13,170126000,19606
112,112,3,4,16,32,18,PASS,244928,2880,982080,100352,0.5,25348000,6596
34,34,3,3,8,9,9,PASS,11903,567,60416,6936,0.89,3582000,332
66,66,3,2,8,12,27,PASS,41804,972,100352,17424,0.45,4514000,1051
63,63,3,32,32,12,27,PASS,256772,21708,2824544,508032,0.85,131449000,15027
156,156,3,8,16,32,18,PASS,576448,5184,3454528,389376,0.49,97712000,19163
18,18,3,16,32,32,18,PASS,17984,9792,155648,10368,0.98,2724000,648
140,140,3,4,4,9,9,PASS,154900,729,694416,156800,0.45,78736000,4758
37,37,3,2,64,9,9,PASS,82434,2673,409920,24642,0.89,22154000,2078
44,44,1,32,256,9,9,PASS,566964,18873,3964928,1858560,0.87,224717000,15909
16,16,3,2,1,12,27,PASS,1032,972,644,1024,0.17,314000,143
3969,1,1,32,2,12,27,PASS,135594,1620,31752,254016,0.1,7983000,2386
174,174,3,32,16,12,27,PASS,1449304,14580,11008000,2906496,0.64,666656000,74274
70,70,3,8,32,9,9,PASS,189760,5265,2585088,196000,0.89,157276000,8728
40,40,3,8,2,12,27,PASS,16660,2268,21128,25600,0.16,4926000,575
125,125,3,32,4,9,9,PASS,563108,5265,3996516,1000000,0.44,500586000,23537
56,56,3,32,1,9,9,PASS,105860,5265,196452,200704,0.11,100800000,3778
20,20,3,16,1,32,18,PASS,11332,9792,6084,12800,0.044,3336000,465
102,102,3,3,16,12,27,PASS,191860,1620,486400,93636,0.66,21048000,4673
170,170,3,4,8,9,9,PASS,341716,729,2053632,231200,0.89,115996000,9140
361,1,1,256,32,9,9,PASS,113364,18873,670016,462080,0.87,42017000,2881
92,92,1,1,32,32,18,PASS,279888,1728,541696,16928,0.055,8499000,5071
35,35,3,512,8,12,27,PASS,691316,111132,3168792,1254400,0.66,211271000,26454
1681,1,1,32,16,12,27,PASS,81984,2916,107584,161376,0.39,6771000,1656
8100,1,1,16,128,32,18,PASS,1168704,5184,2073600,648000,0.87,32438000,23093
34969,1,1,16,1,32,18,PASS,595049,1728,69938,1119008,0.028,35004000,11495
46,46,3,16,2,32,18,PASS,42336,9792,68640,67712,0.068,17116000,1895
62,62,3,128,256,12,27,PASS,1720136,613332,82821120,11316736,0.95,3646024000,340219
116,116,1,16,8,9,9,PASS,323106,405,430592,430592,0.79,26939000,5614
147,147,3,16,32,32,18,PASS,1023152,9792,11586080,691488,0.98,173262000,41950
196,196,3,4,2,32,18,PASS,230088,2880,379464,307328,0.067,77260000,8864
35,35,3,64,64,9,9,PASS,189568,83025,9531456,705600,0.89,632406000,23900
15,15,3,1,32,9,9,PASS,5957,729,17888,1125,0.89,986000,154
105,105,3,4,64,12,27,PASS,726964,8100,3447616,308700,0.58,132646000,22400
19881,1,1,32,16,12,27,PASS,955584,2916,1272384,1908576,0.39,79571000,19871
162,162,3,32,1,12,27,PASS,868972,7452,595840,1679616,0.082,289134000,29074
17,17,3,32,8,9,9,PASS,13640,5265,132360,18496,0.89,9618000,515
784,1,1,256,64,9,9,PASS,269672,37665,2910208,1806336,0.87,182145000,9534
8100,1,1,64,128,32,18,PASS,1564416,19008,8294400,2592000,0.87,129650000,42257
82,82,3,1,32,12,27,PASS,212496,2268,624640,26896,0.3,20382000,4717
189,189,1,8,2,12,27,PASS,357534,972,142884,571536,0.05,35765000,7291
24,24,1,3,512,32,18,PASS,305856,19008,589824,29376,0.16,9266000,5355
529,1,1,2,1,32,18,PASS,2163,1728,1058,2116,0.024,564000,146
86,86,1,16,4,9,9,PASS,148082,405,118336,236672,0.4,14819000,2606
205,205,3,8,16,9,9,PASS,996840,2673,11312784,1008600,0.89,672986000,39032
155,155,3,1,32,32,18,PASS,773689,1728,2266848,48050,0.49,24361000,15657
88,88,3,1,128,9,9,PASS,955647,2511,2884096,123904,0.95,116502000,19982
58,58,3,256,2,9,9,PASS,888192,41553,3332224,1722368,0.22,863876000,36252
5041,1,1,1,16,32,18,PASS,86273,1728,161312,10082,0.03,5076000,1733
73,73,1,4,32,12,27,PASS,192816,2268,341056,85264,0.13,16033000,3727
69,69,3,128,32,32,18,PASS,789920,74304,19079456,1218816,0.98,305498000,55589
199,199,3,16,16,32,18,PASS,1259168,9792,10656912,1267232,0.49,317302000,55861
161,161,3,2,8,9,9,PASS,254252,405,1021416,103684,0.89,52200000,5738
166,166,3,8,1,9,9,PASS,247992,1377,462480,440896,0.11,220876000,9102
215,215,3,1,4,32,18,PASS,228277,1728,547836,92450,0.071,46681000,6936
109,109,1,8,4,9,9,PASS,142653,243,95048,190096,0.4,11907000,2453
4489,1,1,128,128,32,18,PASS,1167616,37440,9193472,2872960,0.87,143714000,36318
169,1,1,512,8,9,9,PASS,92497,9315,154128,173056,0.89,9715000,1652
137,137,3,1,4,12,27,PASS,91993,972,220860,37538,0.12,19069000,2546
14,14,3,1,16,9,9,PASS,2662,405,7680,588,0.9,456000,105
20,20,3,8,4,9,9,PASS,5144,1377,24336,6400,0.45,3336000,209
86,86,3,3,64,12,27,PASS,475716,4212,1376256,155316,0.88,44624000,11225
54,54,3,4,64,12,27,PASS,188608,8100,891904,81648,0.58,35236000,5859
120,120,1,4,4,12,27,PASS,115524,972,115200,115200,0.05,14444000,2391
88,88,3,32,8,9,9,PASS,309568,5265,3933984,495616,0.89,248320000,13111
131,131,3,32,8,9,9,PASS,684872,5265,8785416,1098304,0.89,549750000,29126
182,182,3,4,32,32,18,PASS,1170448,2880,5230080,264992,0.98,66648000,28116
56,56,1,3,128,32,18,PASS,413120,5184,802816,47040,0.16,12582000,7476
13,13,3,1,8,12,27,PASS,1461,972,3256,338,0.33,221000,140
199,199,1,2,4,12,27,PASS,237930,972,316808,158404,0.025,39645000,5294
17689,1,1,2,4,9,9,PASS,106215,243,141512,70756,0.099,17715000,1998
17,17,3,4,16,9,9,PASS,5404,1377,36240,3468,0.89,2442000,206
85,85,3,32,2,9,9,PASS,247570,5265,916818,462400,0.22,231706000,9129
39,39,3,32,8,12,27,PASS,63188,7452,264920,97344,0.64,16935000,2346
62,62,1,32,2,12,27,PASS,131344,1620,30752,246016,0.1,7733000,2280
105,105,3,1,16,9,9,PASS,180931,405,515824,33075,0.89,22296000,3433
102,102,3,2,64,9,9,PASS,662104,2673,3251200,187272,0.89,166844000,15786
68,68,3,3,64,32,18,PASS,294960,5184,1427712,41616,0.73,18688000,6994
289,1,1,32,256,32,18,PASS,92448,19008,295936,83232,0.87,4674000,1793
55,55,3,1,256,12,27,PASS,729257,14580,2211584,69575,0.32,66896000,16194
36,36,3,64,128,9,9,PASS,308672,155601,20201984,1327104,0.95,1253848000,48043
91,91,3,32,1,12,27,PASS,276477,7452,186099,529984,0.083,91399000,8937
15625,1,1,1,8,12,27,PASS,140949,972,250000,31250,0.026,15669000,2965
28561,1,1,3,32,12,27,PASS,1000607,2268,1827904,342732,0.099,85729000,20694
88,88,3,64,64,9,9,PASS,1010432,83025,62470400,4460544,0.89,3970240000,154364
27556,1,1,1,4,12,27,PASS,138104,972,220448,55112,0.013,27600000,3300
12769,1,1,1,64,32,18,PASS,831137,2880,1634432,38307,0.054,25574000,15489
86,86,3,32,128,32,18,PASS,1176704,74304,30492672,1183360,0.98,474172000,83009
209,209,1,16,16,9,9,PASS,1398116,729,2795584,2096688,0.79,174753000,27641
441,1,1,1,1,12,27,PASS,1206,972,882,882,0.037,485000,76
176,176,3,32,4,9,9,PASS,1114928,5265,7960848,1982464,0.44,991920000,45481
4761,1,1,16,8,9,9,PASS,114426,405,152352,152352,0.79,9549000,1943
841,1,1,512,16,12,27,PASS,456360,24948,511328,1291776,0.66,32039000,9236
101,101,3,16,32,9,9,PASS,482032,10449,10552608,816080,0.89,653722000,31338
55,55,3,16,32,32,18,PASS,142896,9792,1582368,96800,0.98,24406000,5922
